material_id,formula,formation_energy,ehull,band_gap,is_magnetic,magnetic_ordering,total_magnetization,spacegroup
mp-30455,HoBiPt,-1.175998753333327,0.0,0.0,False,NM,4e-07,216
mp-864904,HoCdAg2,-0.26668044708333,0.0,0.0,False,NM,3e-07,225
mp-977415,HoCdAu2,-0.659919823749997,0.0,0.0,False,NM,1e-07,225
mp-12007,HoCdCu4,-0.23912325583333402,0.0,0.0,False,NM,2e-07,216
mp-977413,HoCdHg2,-0.340256892500003,0.0,0.0,False,NM,5e-07,225
mp-1077332,HoCdNi4,-0.35260211416666204,0.0,0.0,True,FiM,0.726229799999999,216
mp-864760,HoCdPd2,-0.733078928749994,0.0,0.0,False,NM,1e-07,225
mp-864673,HoCdPt2,-0.8219076862499951,0.018608861250001,0.0,False,NM,1.6e-06,225
mp-1184739,HoCdRh2,-0.568266246249997,0.0,0.0,False,NM,0.0012776,225
mp-1024987,HoCu4Ag,-0.237075347777771,0.0,0.0,False,NM,1.1e-06,216
mp-1024994,HoCu4Au,-0.34593563916666503,0.0,0.0,False,NM,8.730000000000001e-05,216
mp-1025134,HoCu4Pd,-0.37828091083333404,0.0,0.0,False,NM,2.75e-05,216
mp-580364,HoCu5,-0.18825247249999902,0.015987703333331,0.0,False,NM,9e-07,216
mp-972945,HoErAg2,-0.32832871958333004,0.0061213075,0.0,False,NM,5.4000000000000005e-05,225
mp-972984,HoErAl2,-0.452723500833332,0.020729182187501003,0.0,False,NM,6.780000000000002e-05,225
mp-972997,HoErCd2,-0.288900253749996,0.006411287499998,0.0,False,NM,1e-07,225
mp-1184750,HoErCu2,-0.27617698708333505,0.004386682500001,0.0,False,NM,1.2600000000000001e-05,225
mp-1184740,HoErHg2,-0.5728108658333391,0.0,0.0,False,NM,3.2e-06,225
mp-1184738,HoErIn2,-0.43029829208333004,0.0,0.0,False,NM,7.780000000000002e-05,225
mp-1184769,HoErIr2,-0.881985658749998,0.018210160000002,0.0,True,FM,0.2014505,225
mp-1184787,HoErMg2,-0.048874906249997005,0.0025014925000000003,0.0,False,NM,1.0800000000000002e-05,225
mp-976343,HoErPd2,-0.9498263295833341,0.017130163124999,0.0,False,NM,1.699999999999999e-06,225
mp-976286,HoErRh2,-0.918561026249996,0.008559300000001002,0.0,False,NM,0.0006303999999990001,225
mp-976311,HoErRu2,-0.36737927124999803,0.0,0.0,False,NM,1.2e-06,225
mp-974221,HoErTl2,-0.30947066541667,0.0,0.0,False,NM,0.0008983999999990001,225
mp-974253,HoErZn2,-0.348218943749996,0.000377255,0.0,False,NM,0.0013518,225
mp-865696,HoGaRh2,-0.834815710624996,0.0,0.0,False,NM,6.599999999999999e-06,225
mp-13308,HoGeAu,-0.741835413333331,0.074600516666665,0.0,False,NM,0.000133199999999,216
mp-24152,HoH2,-0.799699360833334,0.0,0.0,False,NM,1.48e-05,225
mp-981392,HoHfOs2,-0.48759884554687005,0.128196501875002,0.0,False,NM,0.001429299999999,225
mp-973890,HoHfRu2,-0.579773103749998,0.009657785703124,0.0,False,NM,8e-07,225
mp-30342,HoInAg2,-0.35346281624999604,0.0,0.0,False,NM,1e-06,225
mp-30388,HoInAu2,-0.696934070416661,0.0,0.0,False,NM,1.1900000000000001e-05,225
mp-1024962,HoInCo4,-0.127727000277777,0.036643623995097005,0.0,True,FiM,4.4414709,216
mp-30586,HoInCu2,-0.31954735291666303,0.0,0.0,False,NM,1.4200000000000001e-05,225
mp-1206024,HoInNi4,-0.39314059361110204,0.0,0.0,False,NM,2e-07,216
mp-861654,HoInPd2,-0.825906460416664,0.0,0.0,False,NM,1e-06,225
mp-1184823,HoInPt2,-0.907462325416661,0.015998420625000002,0.0,False,NM,3.299999999999999e-06,225
mp-1025022,HoInPt4,-0.786679730277775,0.049909183333338006,0.0,False,NM,0.0001381,216
mp-1184839,HoInRh2,-0.7626289604166631,0.0,0.0,False,NM,0.0007658999999990001,225
mp-973283,HoLuAg2,-0.33211146624999804,0.0,0.0,False,NM,1.9600000000000002e-05,225
mp-1184824,HoLuAl2,-0.44599874447916904,0.021888696249998,0.0,False,NM,0.0068923,225
mp-973285,HoLuAu2,-0.9720623679166631,0.019090188749999,0.0,False,NM,3.2e-06,225
mp-973276,HoLuCd2,-0.28329384291666504,0.005409427499998,0.0,False,NM,2.15e-05,225
mp-1184891,HoLuCu2,-0.29285754291666705,0.0,0.0,False,NM,9.499999999999994e-06,225
mp-1184869,HoLuHg2,-0.563666551666671,0.0,0.0,False,NM,3.1e-05,225
mp-1184838,HoLuIn2,-0.40704560374999604,0.0,0.0,False,NM,4.3400000000000005e-05,225
mp-1184847,HoLuIr2,-0.9218356404166671,0.023413257499999,0.0,False,NM,0.1684403,225
mp-864799,HoLuMg2,-0.038960467916663,0.001787952500002,0.0,False,NM,9.1e-05,225
mp-1184836,HoLuPd2,-0.9708100204166671,0.021689793124998,0.0,False,NM,4.4000000000000006e-05,225
mp-976155,HoLuRh2,-0.9560967629166641,0.012171375000001,0.0,False,NM,9.06e-05,225
mp-973114,HoLuRu2,-0.40560824041666405,0.003592980703126,0.0,False,NM,4e-07,225
mp-973069,HoLuTl2,-0.282972897083333,0.0,0.0,False,NM,0.0006931999999990001,225
mp-973333,HoLuZn2,-0.351289865416665,0.000603819999998,0.0,False,NM,0.007199199999999,225
mp-1184837,HoMg2Sc,-0.028547179999998003,0.010974861249999001,0.0,False,NM,0.0002118,225
mp-866172,HoMg3,-0.038684082499997004,0.0,0.0,False,NM,6.5e-06,225
mp-1184818,HoMgAg2,-0.29366708083333204,0.0,0.0,False,NM,1.0600000000000002e-05,225
mp-864653,HoMgAu2,-0.774798287499995,0.0,0.0,False,NM,0.0,225
mp-1184816,HoMgCd2,-0.265760282499996,0.0,0.0,False,NM,2.26e-05,225
mp-977369,HoMgHg2,-0.43688903124999806,0.0,0.0,False,NM,1e-07,225
mp-864744,HoMgRh2,-0.7243100999999961,0.0,0.0,False,NM,5.4e-06,225
mp-864747,HoMgTl2,-0.18013490416666803,0.040180283333329,0.0,False,NM,0.0069682,225
mp-861981,HoMgZn2,-0.329489187499998,0.0,0.0,False,NM,3.91e-05,225
mp-883,HoN,-2.059664416874998,0.0,0.08749999999999901,False,NM,0.0,225
mp-866109,HoNbOs2,-0.23385651809896701,0.129550517291662,0.0,False,NM,0.0002107,225
mp-866112,HoNbRu2,-0.320280518749996,0.0,0.0,False,NM,1e-06,225
mp-1077340,HoNi4Au,-0.39429783416666303,0.0,0.0,True,FM,0.2145957,216
mp-1018139,HoNiBi,-0.661764834999998,0.0,0.19410000000000002,False,NM,0.0,216
mp-4174,HoNiSb,-0.962841218333332,0.0,0.29199999999999904,False,NM,0.0,216
mp-1184909,HoNpRu2,-0.21251457843749902,0.042139840937498,0.0,True,FiM,2.9857135,225
mp-744,HoP,-1.8516294164880942,0.0,0.0,False,NM,1e-07,225
mp-977364,HoPaOs2,-0.413282853281259,0.020257093124996,0.0,False,NM,4.5900000000000004e-05,225
mp-1184890,HoPaRu2,-0.41020413124999405,0.0,0.0,True,FM,0.0822873,225
mp-1184843,HoPaTc2,-0.194121728749998,0.023398671249985,0.0,False,NM,7.280000000000002e-05,225
mp-30389,HoPbAu,-0.6630258750000001,0.0,0.0,False,NM,1e-07,216
mp-1206634,HoPd2Pb,-0.7020842312499981,0.010730512187495002,0.0,False,NM,1.27e-05,225
mp-1184889,HoPuOs2,0.439622504062505,0.6819914909375071,0.0,False,NM,0.0037765,225
mp-1184821,HoRh2Pb,-0.5635764537499951,0.0,0.0,True,FM,0.8796183,225
mp-1240,HoS,-2.220644193906249,0.0,0.0,False,NM,8e-07,225
mp-2050,HoSb,-1.3424984824999981,0.0,0.0,False,NM,0.0,225
mp-567418,HoSbPd,-0.8065059968143841,0.275755216060598,0.391599999999999,False,NM,0.0011941,216
mp-977574,HoSbPd2,-0.9240500164716001,0.028092561590913,0.0,False,NM,6.82e-05,225
mp-16376,HoSbPt,-1.380856238333327,0.0,0.0,False,NM,0.0,216
mp-864660,HoSbRh2,-0.7293727037499971,0.09482215375000001,0.0,False,NM,0.0010372,225
mp-1184820,HoScAl2,-0.45146215453124505,0.023410804062502,0.0,False,NM,0.00047109999999900005,225
mp-974063,HoScRu2,-0.43229550999999905,0.014213198203124002,0.0,False,NM,1.2e-06,225
mp-1184865,HoScZn2,-0.35150134999999805,0.010748249999998,0.0,False,NM,0.0002672,225
mp-464,HoSe,-1.961464692031249,0.0,0.0,False,NM,2.76e-05,225
mp-30390,HoSnAu,-0.8454543066666661,0.0,0.022000000000000002,False,NM,0.0,216
mp-1184832,HoSnAu2,-0.684298809999996,0.008686807083333001,0.0,False,NM,1.72e-05,225
mp-30731,HoSnPd2,-0.8814031375000051,0.0,0.0,False,NM,7e-07,225
mp-864642,HoSnRh2,-0.806263299999998,0.0,0.0,False,NM,0.0055057,225
mp-1184856,HoSnRu2,-0.37157389499999804,0.0,0.0,False,NM,0.0070319,225
mp-973969,HoTa3,0.379599437500004,0.379599437500004,0.0,False,NM,0.0008929,225
mp-977354,HoTaOs2,-0.33864374558333304,0.077014653541667,0.0,False,NM,0.0017625,225
mp-866116,HoTaRu2,-0.38879440808332905,0.0,0.0,False,NM,2.26e-05,225
mp-919,HoTe,-1.4516875825,0.0,0.0,False,NM,1.2e-06,225
mp-1184842,HoThOs2,-0.275452682662823,0.137922952410711,0.0,False,NM,0.0019794,225
mp-1184846,HoThRu2,-0.44189561874999905,0.001278371953121,0.0,False,NM,0.000346799999999,225
mp-864626,HoThTc2,-0.10482493294115601,0.106673746250002,0.0,False,NM,0.0005455999999990001,225
mp-976590,HoTlRh2,-0.551500002083331,0.008766175416667,0.0,False,NM,2e-07,225
mp-1184835,HoTmAg2,-0.32925818708333204,0.006083385,0.0,False,NM,7.560000000000006e-05,225
mp-1184827,HoTmAl2,-0.45404125181249805,0.020897128437500002,0.0,False,NM,2.8900000000000005e-05,225
mp-1184872,HoTmCd2,-0.28529741625000005,0.006510257499998001,0.0,False,NM,4.9000000000000005e-06,225
mp-976972,HoTmCu2,-0.285095616249999,0.0036148149999980003,0.0,False,NM,3.5e-06,225
mp-1184867,HoTmHg2,-0.5728059599999961,0.0,0.0,False,NM,2.8400000000000003e-05,225
mp-1184828,HoTmIn2,-0.42053203708333203,0.0,0.0,False,NM,1.25e-05,225
mp-982388,HoTmMg2,-0.04286506625,0.0025397949999980004,0.0,False,NM,2e-07,225
mp-1184830,HoTmPd2,-0.960040376249995,0.018281890625001,0.0,False,NM,1.1000000000000001e-05,225
mp-1184850,HoTmRh2,-0.9330164362500001,0.009491284999999001,0.0,False,NM,1.3e-06,225
mp-1184831,HoTmRu2,-0.381747653750001,0.0,0.0,False,NM,3.4e-05,225
mp-982724,HoTmTl2,-0.40634773375000305,0.0016451624999970001,0.0,False,NM,0.0011679,225
mp-983126,HoTmZn2,-0.348191121249999,0.00042582749999900004,0.0,False,NM,0.0001483,225
mp-1184817,HoZnPd2,-0.749208651249997,0.025746894722223003,0.0,False,NM,0.0006669,225
mp-864624,HoZnRh2,-0.672656846249996,0.0,0.0,False,NM,1.2900000000000002e-05,225
mp-1223821,HoZrCo4,-0.21858081583333203,0.029541556666665,0.0,True,FiM,3.4887283,216
mp-977437,HoZrOs2,-0.42163677929687504,0.10475361437499901,0.0,False,NM,0.0026662,225
mp-1184822,HoZrRu2,-0.5165369212499991,0.0,0.0,False,NM,7e-07,225
mp-1057979,IN,1.844244109999999,2.008186695624999,0.0,False,NM,8.400000000000001e-05,225
mp-85,In,0.0,0.0,0.0,False,NM,0.0,225
mp-1194097,In(Co11B3)2,-0.062414561350576006,0.061449865919540006,0.0,True,FM,27.7435568,225
mp-1147679,In(Cu3O4)2,-1.128273857777778,0.0,0.0,True,FiM,0.8409435,225
mp-1206282,In(NF2)3,0.13897576183333302,1.4208976917500031,0.0,True,FM,5.9770088,225
mp-1224119,In(Ni11B3)2,-0.154337624224148,0.06861097706897601,0.0,True,FM,0.525869399999999,225
mp-1224500,In(Ni11B3)2,-0.210036679051734,0.012911922241389002,0.0,True,FM,0.3855482,216
mp-1194164,In2(Co7B2)3,-0.09481059287356501,0.02980477683908,0.0,True,FM,21.5534724,225
mp-21551,In2(Ni7B2)3,-0.250087595689655,0.0,0.0,True,FM,1.819872199999999,225
mp-21683,In2(Ni7P2)3,-0.398653241650243,0.0,0.0,False,NM,1e-07,225
mp-22154,In2Au,-0.318354423333332,0.0,0.0,False,NM,1e-07,225
mp-631527,In2GeB,0.917846628958333,0.917846628958333,0.0,False,NM,0.0028326,225
mp-22682,In2Pt,-0.6045200566666671,0.0,0.0,False,NM,2.2e-06,225
mp-631547,In2ReB,1.467429317500002,1.644609574500002,0.0,False,NM,0.0010133,225
mp-622511,In2Te3,-0.404679443555556,0.041919754977779,0.0,False,NM,0.1992795,216
mp-1193971,In3(Co10B3)2,-0.068759992327586,0.056606319827587,0.0,True,FM,19.0107177,225
mp-1184492,In3B,0.910900077708333,0.910900077708333,0.0,False,NM,0.0001341,225
mp-974309,In3Ga,0.07382693749999801,0.07382693749999801,0.0,False,NM,3e-07,225
mp-974310,In3Ge,0.129680651249998,0.129680651249998,0.0,False,NM,0.0013564,225
mp-1184921,In3Pb,0.06557534250000001,0.06557534250000001,0.0,False,NM,1.04e-05,225
mp-36751,In5AgS8,-0.7032958305357121,0.0,0.10349999999999901,False,NM,0.0,216
mp-674514,In5CuS8,-0.699669817142855,0.009970630892857001,0.294699999999999,False,NM,4.5e-06,216
mp-1224137,In5S8,-0.6208418578846131,0.094111944699518,0.0,False,NM,0.9952569,216
mp-21084,In6Ga2PtO8,-1.775095592058822,0.0,0.567199999999999,False,NM,0.0003248,225
mp-1212173,In6Ge2IrO8,-1.57081056235294,0.06253358287115,0.0,False,NM,0.0413783,225
mp-22186,In6Ge2PtO9,-1.751959449166666,0.0,1.3445,False,NM,0.0001758,225
mp-558992,In7GeIrO8,-1.642977864803921,0.0,0.41029999999999905,False,NM,0.0015329999999990002,216
mp-1206163,InAg3F6,-1.6455546849999991,0.151988479000001,0.0,False,NM,0.0004632,225
mp-1184870,InAgAu2,-0.14207610375000002,0.030357372083329004,0.0,False,NM,1.699999999999999e-06,225
mp-20305,InAs,-0.38850980624999903,0.0,0.0,False,NM,0.0,216
mp-21391,InAs,-0.20069285125000003,0.187816954999998,0.0,False,NM,7.599999999999997e-06,225
mp-1001833,InBi,-0.071587387499995,0.0,0.0,False,NM,0.0,216
mp-631694,InCoSi2,0.6061652174999991,0.9144740475,0.0,False,NM,0.0017027,225
mp-616501,InCu6ClO8,-1.169564246041667,0.0,0.0,False,NM,0.0009985,225
mp-867308,InCuPd2,-0.40447349000000005,0.009444891249998,0.0,False,NM,3e-07,225
mp-631472,InFeAs,0.7441179919444441,0.8903949633333321,0.0,True,FM,2.4847056,216
mp-21211,InFeCo2,0.079083870833333,0.10720341583333301,0.0,True,FM,5.0294974,225
mp-1184829,InFeRh2,-0.211941921666666,0.015023752499995002,0.0,True,FM,4.4592993,225
mp-1184752,InGe3,0.299980541249999,0.299980541249999,0.0,False,NM,0.001272299999999,225
mp-631431,InHgW2,1.089269986875002,1.094468041250003,0.0,False,NM,0.0010964,225
mp-20411,InN,-0.104384244374999,0.013316422499999,0.0,False,NM,0.0,216
mp-20812,InN,0.09314462062500001,0.210845287499999,0.0,False,NM,1.3e-06,225
mp-1184770,InNi2Au,-0.072453102499999,0.057278940625000004,0.0,False,NM,1.97e-05,225
mp-20351,InP,-0.358273598988095,0.0,0.45460000000000006,False,NM,0.0,216
mp-20457,InP,-0.122945978988095,0.23532761999999902,0.0,False,NM,0.0012054,225
mp-631312,InP2Pb,0.496235549672611,0.6841030299999951,0.0,False,NM,0.0013602999999990002,216
mp-863724,InPd2Au,-0.43434150749999706,0.0,0.0,False,NM,8e-07,225
mp-631303,InReGe,0.6636675047619081,0.6636675047619071,0.0,False,NM,0.000266199999999,216
mp-10149,InSb,-0.10003122999999901,0.13799044499999902,0.0,False,NM,1.8700000000000004e-05,225
mp-20012,InSb,-0.23802167499999802,0.0,0.0,False,NM,0.0,216
mp-975512,InSb3,0.030218802500005002,0.14922964000000502,0.0,False,NM,0.0009517999999990001,225
mp-631255,InSiIr,0.641077142708335,1.149815728749995,0.0,False,NM,0.0025507,216
mp-2597,InTe,-0.387593594999998,0.035727497171052,0.0,False,NM,0.0,225
mp-101,Ir,0.0,0.0,0.0,False,NM,1.699999999999999e-06,225
mp-1205907,Ir(Br3N)2,0.6885022122222221,1.003379848333333,0.0,True,FiM,2.9971433999999992,225
mp-1079118,Ir(Br3O)2,0.6403275899999991,1.060625203888888,0.0,False,NM,0.0017476,225
mp-1191949,Ir(N3O4)3,2.339229939318182,2.978682989318184,0.0,True,FiM,0.6768611,225
mp-1078528,Ir(NCl3)2,0.769662072222219,1.04733629888889,0.0,True,FiM,2.99995,225
mp-1184748,Ir3F,0.27562267291666803,0.7708455133333411,0.0,False,NM,0.4765867,225
mp-1001789,IrC,0.5319193412499991,0.5319193412499991,0.0,False,NM,0.0017277999999990002,216
mp-1001824,IrC,1.424505266250001,1.424505266250001,0.0,True,FM,0.5130612,225
mp-1008986,IrN,1.285319987500003,1.285319987500003,0.0,True,FM,0.2618509,225
mp-1008987,IrN,0.5762525875000041,0.5762525875000041,0.0,False,NM,0.0003683,216
mp-631480,IrOs2Br,1.22251666625,1.4586748933333331,0.0,False,NM,0.002048899999999,225
mp-631311,IrOsW,0.5657257294444561,0.8089155383333371,0.0,False,NM,0.0039989,216
mp-631478,IrPbBr,0.805114698333333,1.4518032562500012,0.0,False,NM,7.1e-05,216
mp-10157,K,0.006930266250000001,0.006930266250000001,0.0,False,NM,7e-07,225
mp-23950,K(BH)3,-0.331861284232143,0.047473820857143,5.0082,False,NM,2.1e-06,225
mp-1112001,K2AgAsBr6,-1.251376618366666,0.031949832499999005,0.7592,False,NM,0.000138799999999,225
mp-1112480,K2AgAsCl6,-1.501012421366666,0.013737397250002002,1.5190000000000001,False,NM,0.0017634999999990002,225
mp-1112290,K2AgAsF6,-2.406359153366666,0.077298541395836,2.2292,False,NM,0.0004128,225
mp-1112101,K2AgAuBr6,-1.139873478616666,0.054352212749999004,0.0,False,NM,0.001298699999999,225
mp-1112479,K2AgAuCl6,-1.343391598616666,0.042976044499998006,0.0,False,NM,0.0003181,225
mp-1112289,K2AgAuF6,-2.007797548616666,0.07221077466665901,0.0,False,NM,0.002903299999999,225
mp-1110921,K2AgBiBr6,-1.368099099616666,0.040107347500001,1.5765,False,NM,0.001131399999999,225
mp-1110920,K2AgBiCl6,-1.6220751856166662,0.0,2.0583,False,NM,0.0005616,225
mp-1110851,K2AgBiF6,-2.506700962616666,0.085758537249997,2.3982,False,NM,0.0,225
mp-1110952,K2AgBiI6,-0.9916730286166661,0.0764294345,0.8096000000000001,False,NM,0.002803,225
mp-1112282,K2AgIrF6,-2.145001022616666,0.078480015833331,1.515199999999999,False,NM,2.2800000000000005e-05,225
mp-1110917,K2AgMoBr6,-1.261947738616666,0.068564500499997,0.6656000000000001,True,FM,2.997722999999999,225
mp-1110858,K2AgMoCl6,-1.406337978166679,0.047456513333335004,1.0353,True,FM,3.00751,225
mp-1110842,K2AgMoF6,-2.563260360616666,0.003419428625002,2.5573,True,FM,2.999942899999999,225
mp-1110951,K2AgMoI6,-0.8501904426166661,0.10429280933333201,0.687399999999999,True,FM,3.0176058,225
mp-1112279,K2AgPdF6,-2.153241984616666,0.008841077999995001,0.0,True,FM,1.0011929,225
mp-1111950,K2AgRhF6,-2.246720276616666,0.0,1.4182000000000001,False,NM,0.0011619,225
mp-1112276,K2AgRuF6,-2.222506260616666,0.043182169833334005,0.0,True,FM,1.0004759,225
mp-1110912,K2AgSbBr6,-1.322933582616666,0.019743254750001,1.1248,False,NM,0.0004453,225
mp-1110873,K2AgSbCl6,-1.362271146750004,0.026073496749987,1.6025,False,NM,4.63e-05,225
mp-1110848,K2AgSbF6,-2.482672075616666,0.137509941083333,2.0454,False,NM,1e-07,225
mp-1110949,K2AgSbI6,-0.9529765906166661,0.0659520215,0.380999999999999,False,NM,0.0484393,225
mp-1112104,K2AlAgBr6,-1.4915188606166652,0.102740740249999,1.4617,False,NM,0.0026695,225
mp-1111973,K2AlAgCl6,-1.8324107956166662,0.061772993500002,2.4737,False,NM,0.0013219,225
mp-1111949,K2AlAgF6,-3.045985775616666,0.007038170000011001,3.0675,False,NM,0.0001849,225
mp-1111999,K2AlAuBr6,-1.378608272449999,0.16975772214999602,0.0,False,NM,0.0001411,225
mp-1112440,K2AlAuCl6,-1.695294581449999,0.16699538266666702,0.8600000000000001,False,NM,0.0005668,225
mp-1112269,K2AlAuF6,-2.853184825449999,0.162097967,1.3271,False,NM,0.0003874,225
mp-1112438,K2AlAuI6,-0.9556192384500001,0.14916680599999801,0.0,False,NM,0.0007964,225
mp-1112165,K2AlCuF6,-3.010690930449999,0.076643198499993,1.1155,False,NM,0.006501799999999,225
mp-1112211,K2AlHgBr6,-1.4458031587,0.154351569749999,0.0,False,NM,0.0041103,225
mp-1112210,K2AlHgCl6,-1.7557812327,0.1621254695,0.0,False,NM,0.017182199999999002,225
mp-1112209,K2AlHgF6,-2.9501835187000003,0.14039243850000302,0.0,True,FM,0.6553929,225
mp-1112191,K2AlInBr6,-1.5463761121166661,0.10292154624999901,1.7287,False,NM,0.003636099999999,225
mp-1112189,K2AlInCl6,-1.881075232116666,0.0907466638125,2.925799999999999,False,NM,9.7e-05,225
mp-1112188,K2AlInF6,-3.134881021116666,0.057497364611111004,3.8745000000000003,False,NM,0.0001806,225
mp-1112023,K2AlInI6,-1.088126558116666,0.11378904124999902,0.8125,False,NM,0.0065324,225
mp-1111591,K2AlTlBr6,-1.581349104783334,0.111190658749998,2.848799999999999,False,NM,0.0035164999999990005,225
mp-1111590,K2AlTlCl6,-1.919734430783334,0.093875306,3.8301,False,NM,0.001973,225
mp-1111379,K2AlTlF6,-3.1662907387833332,0.037285504416665005,4.7049,False,NM,0.0014022,225
mp-1111199,K2AlTlI6,-1.117664807783334,0.133049798499999,1.5653000000000001,False,NM,0.0015585,225
mp-1112435,K2AsAuBr6,-1.165906745199999,0.0715260994,0.15180000000000002,False,NM,0.00047569999999900006,225
mp-1112434,K2AsAuCl6,-1.3907846072,0.09207138641666601,0.21999999999999903,False,NM,0.000258,225
mp-1112267,K2AsAuF6,-2.230307611199999,0.2533500835625,0.7657,False,NM,0.0005832,225
mp-1112432,K2AsAuI6,-0.8351918832,0.078965740749997,0.0,False,NM,0.0020927,225
mp-1111995,K2BiAuBr6,-1.27118850945,0.09112433140000001,0.389,False,NM,0.0017281,225
mp-1112073,K2BiAuCl6,-1.50171681745,0.06798805166666701,0.963299999999999,False,NM,0.0009655,225
mp-1112330,K2BiAuF6,-2.325779534449999,0.230950515533333,1.0663,False,NM,0.0008902,225
mp-989591,K2BrCl6F,-1.15279290845,0.0,0.9144,False,NM,3.86e-05,225
mp-1211945,K2C,1.370603410677084,1.387939707291667,0.0,True,FM,1.9999502999999992,225
mp-1184757,K2CdAu,-0.13510200582682302,0.055773654817706006,0.0,False,NM,0.0030158,225
mp-1110919,K2CeAgBr6,-1.795749157616665,0.07802651775000001,2.5986000000000002,True,FM,0.9962569,225
mp-1110918,K2CeAgCl6,-2.097444214616666,0.064488448,2.8497999999999992,True,FM,0.998776,225
mp-1112335,K2CeAgF6,-3.072455072616666,0.22066577983333202,0.0,True,FM,0.9390128,225
mp-1110967,K2CeAgI6,-1.354844943616666,0.093964533499999,0.21370000000000003,True,FM,0.9991239,225
mp-1111996,K2CeAuCl6,-1.961300060449999,0.162943752166668,2.2375,True,FM,0.9991559,225
mp-1112553,K2CeCuBr6,-1.755652250449999,0.089721661749998,0.2116,True,FM,0.983382699999999,225
mp-1112237,K2CeCuCl6,-1.9621458377500032,0.08515641700000001,1.5332,True,FM,1.0014852,225
mp-1112048,K2CeCuI6,-1.302416412449999,0.12152467866666501,0.37010000000000004,True,FM,0.9987282,225
mp-1206883,K2CoF6,-2.467351918277778,0.0,1.1713,True,FM,1.0,225
mp-1112236,K2CoHgF6,-2.267127319700001,0.137780835499999,0.0,True,FM,0.9990439,225
mp-1112287,K2CrAgF6,-2.721524893616666,0.009820983874998001,2.8775,True,FM,2.9999984,225
mp-1111943,K2CrAuF6,-2.53201195645,0.159559097666666,1.5844,True,FM,3.0000628,225
mp-1111939,K2CrCuF6,-2.7107377544499993,0.051867801062496006,0.6825999999999991,True,FiM,2.9999995,225
mp-1211950,K2CrF6,-2.881223944944444,0.0018072866666670002,0.0,True,FM,2.0000001,225
mp-1111938,K2CrHgF6,-2.6325176997,0.13638018937499802,0.0,True,FM,3.9848589,225
mp-1112251,K2CuAsF6,-2.3910848862,0.10244854112500301,0.9780000000000001,False,NM,0.0003771,225
mp-1111972,K2CuAuCl6,-1.366836456449999,0.039845140333333,0.0,False,NM,0.0043636,225
mp-1112010,K2CuAuF6,-2.122428195449999,0.083379345666658,0.0,False,NM,0.0037507,225
mp-1110910,K2CuBiBr6,-1.336068324449999,0.045581434750001,0.8862000000000001,False,NM,0.0004347,225
mp-1110871,K2CuBiCl6,-1.60153208845,0.0,1.161699999999999,False,NM,5.0700000000000006e-05,225
mp-1110841,K2CuBiF6,-2.49143177645,0.13835546167499901,0.8218000000000001,False,NM,0.0,225
mp-1110946,K2CuBiI6,-0.945617429449999,0.09761664766666701,0.8293,False,NM,0.0017739,225
mp-1110870,K2CuMoBr6,-1.21932678445,0.10376608637500201,0.3972,True,FM,2.9979128999999993,225
mp-1112380,K2CuMoCl6,-1.361970547152782,0.07925761299999501,0.7574000000000001,True,FM,2.9993167,225
mp-1110909,K2CuMoI6,-0.7947481334500001,0.14486445384346802,0.08700000000000001,True,FM,2.9995599,225
mp-1110906,K2CuSbBr6,-1.292170469449999,0.023949679999999002,0.40069999999999906,False,NM,0.000319699999999,225
mp-1110856,K2CuSbCl6,-1.337969083250001,0.037191452749995,0.5829999999999991,False,NM,4.6e-05,225
mp-1110839,K2CuSbF6,-2.46324798345,0.163231016666666,0.8543000000000001,False,NM,0.0001997,225
mp-1110943,K2CuSbI6,-0.908549277449999,0.085510948666667,0.6999000000000001,False,NM,0.0006686999999990001,225
mp-1112098,K2DyAgCl6,-2.136845571783333,0.036523784250003,3.6341,False,NM,0.0001312,225
mp-1112074,K2DyAuCl6,-1.997442196616666,0.139781367888888,2.1841,False,NM,0.0002593,225
mp-1111994,K2DyCuCl6,-1.9749679387500012,0.06172950424999701,2.462899999999999,False,NM,0.0001263,225
mp-1112473,K2ErAgCl6,-2.1412248506166662,0.03154520945,3.6443,False,NM,0.0009847,225
mp-1112072,K2ErAuCl6,-2.001434957449999,0.134283195433334,2.1632,False,NM,0.0006789999999990001,225
mp-1112164,K2ErCuCl6,-1.962646889833334,0.057332736450000005,2.419699999999999,False,NM,0.0007435,225
mp-1112472,K2EuAgCl6,-1.986596208116667,0.017226903000000002,0.0,True,FM,6.0000124,225
mp-1112428,K2EuAuCl6,-1.87955891895,0.09216577940000101,0.0,True,FiM,5.9994618,225
mp-1111984,K2EuCuCl6,-2.00735087195,0.015763253999998002,0.0,True,FiM,6.0000626,225
mp-1112286,K2FeAgF6,-2.5556410536166663,0.013700425625001001,2.1064,True,FM,4.9999587,225
mp-1111959,K2FeAuF6,-2.368636214449999,0.16207274066666602,1.0919,True,FM,4.9999031,225
mp-22776,K2FeCo(CN)6,-0.15596057715625,0.14550482218750102,0.0,True,FM,1.0003105,225
mp-601952,K2FeCu(CN)6,-0.081476827156249,0.219988572187497,0.0,True,FM,1.0003738,225
mp-1212014,K2FeCuC12,1.254986045343749,1.276936457273437,0.0,True,FM,2.9781702,225
mp-1111935,K2FeHgF6,-2.4787819927,0.128111498125,0.0,True,FiM,4.0982491,225
