material_id,formula,formation_energy,ehull,band_gap,is_magnetic_x,magnetic_ordering,total_magnetization_x,spacegroup,heusler_type,is_magnetic_y,total_magnetization_y
mp-5177,LuSnAu,-0.931271765555555,0.0,0.0,False,NM,6.099999999999997e-06,216,half,False,6.099999999999997e-06
mp-5181,LuSnPd2,-0.9190374991666632,0.0,0.0,False,NM,5.4e-06,225,full,False,5.4e-06
mp-865378,LuSnRh2,-0.8560770779166641,0.0,0.0,True,FM,0.736987899999999,225,full,True,0.736987899999999
mp-865379,LuSnRu2,-0.440001242916666,0.0,0.0,False,NM,1.899999999999999e-06,225,full,False,1.899999999999999e-06
mp-866127,LuTaOs2,-0.375750661000019,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-866125,LuTaRu2,-0.509273698500001,0.0,0.0,False,NM,8.560000000000001e-05,225,full,False,8.560000000000001e-05
mp-866124,LuTc2W,-0.111866545416674,0.119693886249997,0.0,False,NM,0.0091193,225,full,False,0.0091193
mp-865410,LuThRu2,-0.505350231666665,0.0,0.0,False,NM,6.570000000000001e-05,225,full,False,6.570000000000001e-05
mp-865416,LuThTc2,-0.160377945930065,0.091493858749991,0.0,False,NM,0.001112699999999,225,full,False,0.001112699999999
mp-865438,LuTlRh2,-0.5930293950000011,0.0,0.0,False,NM,7.699999999999999e-06,225,full,False,7.699999999999999e-06
mp-865488,LuUTc2,-0.130547316041685,0.142386901249999,0.0,False,NM,0.1035487,225,full,False,0.1035487
mp-865563,LuZnPd2,-0.80103935666666,0.0,0.0,False,NM,5.2e-06,225,full,False,5.2e-06
mp-865566,LuZnRh2,-0.800557090416663,0.0,0.0,False,NM,1.9200000000000003e-05,225,full,False,1.9200000000000003e-05
mp-865461,LuZrCo2,-0.281861881666666,0.0,0.0,True,FiM,1.3298533,225,full,True,1.3298533
mp-865434,LuZrRu2,-0.596900841666665,0.0,0.0,False,NM,5e-07,225,full,False,5e-07
mp-864978,Mg2AgAu,-0.425984957916666,0.0,0.0,False,NM,8e-07,225,full,False,8e-07
mp-1185750,Mg2AgHg,-0.215083121041667,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-864976,Mg2AgIr,-0.283800000416665,0.011970491644738,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1185749,Mg2AgPd,-0.472075045416665,0.008508659999999,0.0,False,NM,0.0001794,225,full,False,0.0001794
mp-864932,Mg2AgPt,-0.5584403854166641,0.0,0.0,False,NM,5e-07,225,full,False,5e-07
mp-864933,Mg2AgRh,-0.362776732916665,0.0,0.0,False,NM,1.1e-06,225,full,False,1.1e-06
mp-1185662,Mg2CdAg,-0.137157450416665,0.025367825416667,0.0,False,NM,4.13e-05,225,full,False,4.13e-05
mp-1185755,Mg2CdHg,-0.123374163125001,0.023827070555555,0.0,False,NM,0.000624099999999,225,full,False,0.000624099999999
mp-1185752,Mg2CdIr,-0.216777634999999,0.034210929364035,0.0,False,NM,0.0001638,225,full,False,0.0001638
mp-1185761,Mg2CdPd,-0.384750454999998,0.025942002916667,0.0,False,NM,2.59e-05,225,full,False,2.59e-05
mp-1185762,Mg2CdRh,-0.280065619999999,0.02131258,0.0,False,NM,3.9500000000000005e-05,225,full,False,3.9500000000000005e-05
mp-1185763,Mg2GaPd,-0.415764391874999,0.0142237425,0.0,False,NM,4e-07,225,full,False,4e-07
mp-1185760,Mg2HgAu,-0.393065230625001,0.001544009999998,0.0,False,NM,3e-06,225,full,False,3e-06
mp-1185765,Mg2IrAu,-0.426804469999999,0.049751644144736,0.0,False,NM,0.00064,225,full,False,0.00064
mp-1185767,Mg2IrPd,-0.50694018,0.036997494144737,0.0,False,NM,0.0001574,225,full,False,0.0001574
mp-1185768,Mg2IrPt,-0.568500835,0.0,0.0,False,NM,6e-07,225,full,False,6e-07
mp-1185766,Mg2IrRh,-0.354938152499999,0.050510196644736,0.0,False,NM,0.001013,225,full,False,0.001013
mp-631386,Mg2NbFe,0.576391344999999,0.63049270403846,0.0,True,FM,2.4419027,225,full,True,2.4419027
mp-1185769,Mg2NiIr,-0.247352247499999,0.047353665660635,0.0,False,NM,0.0018988,225,full,False,0.0018988
mp-1185770,Mg2NiRh,-0.331893409999999,0.01017036515625,0.0,False,NM,0.0,225,full,False,0.0
mp-631637,Mg2PbW,0.7867072650000011,0.813987692499998,0.0,True,FM,0.2773143,216,full,True,0.2773143
mp-864972,Mg2PdAu,-0.658968265000001,0.000403262499998,0.0,False,NM,0.0,225,full,False,0.0
mp-864975,Mg2PdPt,-0.7936226175000011,0.0,0.0,False,NM,4.8e-06,225,full,False,4.8e-06
mp-864969,Mg2PdRh,-0.625471557499999,0.0,0.0,False,NM,1.2e-06,225,full,False,1.2e-06
mp-864940,Mg2PtRh,-0.688206122499999,0.0,0.0,False,NM,1.6e-06,225,full,False,1.6e-06
mp-864965,Mg2RhAu,-0.5368869725000001,0.0,0.0,False,NM,4.9800000000000025e-05,225,full,False,4.9800000000000025e-05
mp-978256,Mg2TlPb,-0.032516090833334,0.0,0.0,False,NM,9.6e-06,225,full,False,9.6e-06
mp-978265,Mg2ZnPd,-0.412960854999998,0.009695222395834,0.0,False,NM,5e-07,225,full,False,5e-07
mp-978266,Mg2ZnPt,-0.5081330124999991,0.01937294892857,0.0,False,NM,9e-06,225,full,False,9e-06
mp-978267,Mg2ZnRh,-0.320660039999999,0.014426390789473,0.0,False,NM,0.0001147,225,full,False,0.0001147
mp-3477,MgAgAs,-0.193409814722221,0.14351466486111,0.0,False,NM,4e-06,216,half,False,4e-06
mp-1185824,MgAgAu2,-0.336101516666667,0.012053674333331,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1008903,MgAgSb,-0.278527655555552,0.0,0.0,False,NM,4e-07,216,half,False,4e-07
mp-865919,MgAlAg2,-0.167760192083331,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1185826,MgAlAu2,-0.47838773125,0.015376279999998,0.0,False,NM,2e-07,225,full,False,2e-07
mp-865921,MgAlIr2,-0.6935179262500011,0.0,0.0,False,NM,7e-07,225,full,False,7e-07
mp-1185843,MgAlNi2,-0.411823771249999,0.010864636666667,0.0,False,NM,1.3e-06,225,full,False,1.3e-06
mp-865152,MgAlPd2,-0.826217871249998,0.0,0.0,False,NM,1.8e-06,225,full,False,1.8e-06
mp-865155,MgAlRh2,-0.834185793749998,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-631564,MgBe2B,0.694095131458333,0.739204621874999,0.0,False,NM,0.0016921,216,full,False,0.0016921
mp-1221963,MgBeB,0.427815913611111,0.487961900833334,0.0,False,NM,0.0045311,216,half,False,0.0045311
mp-30727,MgCdAg2,-0.146492412083332,0.0,0.0,False,NM,4.599999999999997e-06,225,full,False,4.599999999999997e-06
mp-865150,MgCdAu2,-0.368390623749996,0.016270255000002,0.0,False,NM,1.5e-06,225,full,False,1.5e-06
mp-1185850,MgCdPd2,-0.5580735787499981,0.001065562500001,0.0,False,NM,4.1e-06,225,full,False,4.1e-06
mp-1185849,MgCo2Si,-0.280699186249999,0.031928345625,0.0,False,NM,0.009652299999999,225,full,False,0.009652299999999
mp-2210713,MgCrO2,-1.596520068749999,0.949783919999996,0.0,True,FM,4.0004627,225,full,True,4.0004627
mp-30449,MgCuBi,-0.098952578333333,0.016966318333331,0.0,False,NM,6.2e-06,216,half,False,6.2e-06
mp-1207094,MgCuPb,-0.009511431666665,0.065871513333333,0.0,False,NM,0.000386,216,half,False,0.000386
mp-2210612,MgCuS,-0.256902210833332,0.8510873733333321,0.0,False,NM,7.400000000000002e-05,216,half,False,7.400000000000002e-05
mp-3522,MgCuSb,-0.325658744999998,0.0,0.0,False,NM,2e-07,216,half,False,2e-07
mp-11361,MgCuSn,-0.167420896666666,0.0,0.0,False,NM,1.2e-06,216,half,False,1.2e-06
mp-636240,MgCuSn,0.09506045,0.262481346666666,0.0,False,NM,8.3e-06,216,half,False,1.2e-06
mp-865187,MgFeRh2,-0.29181303875,0.0,0.0,True,FM,4.3989436,225,full,True,4.3989436
mp-865183,MgGaAg2,-0.141955728958331,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-865186,MgGaIr2,-0.457590178124999,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-865092,MgGaNi2,-0.328431883124999,0.0,0.0,False,NM,1.16e-05,225,full,False,1.16e-05
mp-865123,MgGaPd2,-0.710474510624998,0.0,0.0,False,NM,4e-07,225,full,False,4e-07
mp-1185861,MgGaPt2,-0.7027672531249981,0.0,0.0,False,NM,2.899999999999999e-06,225,full,False,2.899999999999999e-06
mp-865125,MgGaRh2,-0.683136453124998,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-865160,MgGeIr2,-0.332993795000001,0.019706491986839,0.0,False,NM,2.5200000000000003e-05,225,full,False,2.5200000000000003e-05
mp-1185870,MgGePd2,-0.576235024999998,0.017724357500001,0.0,False,NM,1e-07,225,full,False,1e-07
mp-865162,MgGeRh2,-0.6094956424999991,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-1185884,MgHgPd2,-0.466052556874999,0.0,0.0,False,NM,8e-07,225,full,False,8e-07
mp-973088,MgInAg2,-0.138226363749998,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-865044,MgInIr2,-0.248749257916665,0.025935457187499,0.0,False,NM,5.7900000000000005e-05,225,full,False,5.7900000000000005e-05
mp-19929,MgInNi2,-0.186938640416665,0.0,0.0,False,NM,9.48e-05,225,full,False,9.48e-05
mp-865043,MgInPd2,-0.662940087916664,0.0,0.0,False,NM,1.5e-06,225,full,False,1.5e-06
mp-977438,MgInRh2,-0.527043010416665,0.0,0.0,False,NM,3e-06,225,full,False,3e-06
mp-1185894,MgMnIr2,-0.244600118232758,0.028513767187501,0.0,True,FM,3.028486,225,full,True,3.028486
mp-1185892,MgMnPd2,-0.468040895732759,0.0,0.0,True,FM,4.5578798,225,full,True,4.5578798
mp-976406,MgMnPt2,-0.5800832007327561,0.0,0.0,True,FM,4.5816276,225,full,True,4.5816276
mp-977463,MgMnRh2,-0.316020983232757,0.0,0.0,True,FM,4.1416254,225,full,True,4.1416254
mp-1185902,MgNbOs2,-0.06972825375,0.030100213611108,0.0,False,NM,0.001319799999999,225,full,False,0.001319799999999
mp-977555,MgNbRh2,-0.48255177625,0.0,0.0,False,NM,1.4100000000000002e-05,225,full,False,1.4100000000000002e-05
mp-977430,MgNbRu2,-0.254914421249999,0.0,0.0,False,NM,2e-07,225,full,False,2e-07
mp-30773,MgNi2Sb,-0.278498023749999,0.06954002830357,0.0,False,NM,5.099999999999999e-06,225,full,False,5.099999999999999e-06
mp-30774,MgNi2Sn,-0.268549039999994,0.0,0.0,False,NM,0.0027071,225,full,False,0.0027071
mp-29733,MgNiBi,-0.190246501666669,0.0,0.0,False,NM,1.4e-06,216,half,False,1.4e-06
mp-15778,MgNiSb,-0.460461714999998,0.0,0.0,False,NM,6e-07,216,half,False,6e-07
mp-1185917,MgPaAu2,-0.426633531250001,0.0,0.0,True,FM,0.6183753,225,full,True,0.6183753
mp-1185914,MgPaPt2,-0.862502686249999,0.0,0.0,False,NM,0.000101099999999,225,full,False,0.000101099999999
mp-977441,MgPaRh2,-0.621889128749999,0.0,0.0,False,NM,0.000816,225,full,False,0.000816
mp-977558,MgPaRu2,-0.379237658749998,0.0,0.0,False,NM,9.6e-06,225,full,False,9.6e-06
mp-1185915,MgPaTc2,-0.077512081250001,0.0,0.0,False,NM,0.000440099999999,225,full,False,0.000440099999999
mp-1185923,MgPd2Au,-0.5026670762500001,0.0,0.0,False,NM,3e-07,225,full,False,3e-07
mp-977113,MgPdAu2,-0.429623763749999,0.0218674735,0.0,False,NM,0.0008146,225,full,False,0.0008146
mp-977571,MgRh2Pb,-0.315811041249999,0.0,0.0,False,NM,6.799999999999997e-06,225,full,False,6.799999999999997e-06
mp-1185943,MgRu2W,-0.147108803749997,0.0,0.0,False,NM,4.999999999999999e-06,225,full,False,4.999999999999999e-06
mp-10183,MgSbPd,-0.617305951666666,0.0,0.0,False,NM,0.0,216,half,False,0.0
mp-977579,MgSbPd2,-0.604305191249999,0.0278543825,0.0,False,NM,1e-07,225,full,False,1e-07
mp-10184,MgSbPt,-0.700549848333336,0.0,0.0,False,NM,2e-07,216,half,False,2e-07
mp-1185944,MgSbRh2,-0.513952843749999,0.006976350625,0.0,False,NM,0.001647399999999,225,full,False,0.001647399999999
mp-977575,MgSbRu2,-0.21622489125,0.009888666354165,0.0,False,NM,2e-06,225,full,False,2e-06
mp-977580,MgSc2Al,-0.276863163749999,0.0,0.0,False,NM,0.0003592,225,full,False,0.0003592
mp-866077,MgSc2Cd,-0.152068691249998,0.0,0.0,False,NM,0.433017,225,full,False,0.433017
mp-1185965,MgSc2Ga,-0.339333310625,0.026335230937498,0.0,False,NM,0.006480199999999,225,full,False,0.006480199999999
mp-1185964,MgSc2Hg,-0.231579486875001,0.0,0.0,False,NM,0.2772482,225,full,False,0.2772482
mp-977586,MgSc2In,-0.283295102916664,0.0,0.0,True,FM,0.829504799999999,225,full,True,0.829504799999999
mp-1185963,MgSc2Ir,-0.5590431287499991,0.040237996071425,0.0,False,NM,0.010619199999999,225,full,False,0.010619199999999
mp-866081,MgSc2Os,-0.271468781249999,0.007761566145835,0.0,False,NM,0.000484899999999,225,full,False,0.000484899999999
mp-866079,MgSc2Ru,-0.29856756125,0.103697797499999,0.0,False,NM,0.000345,225,full,False,0.000345
mp-866082,MgSc2Tc,-0.113917179999999,0.0178306753125,0.0,False,NM,3.4e-05,225,full,False,3.4e-05
mp-866080,MgSc2Tl,-0.183014637083333,0.0,0.0,True,FM,1.1999157,225,full,True,1.1999157
mp-977554,MgScAg2,-0.275858943333332,0.0,0.0,False,NM,1.33e-05,225,full,False,1.33e-05
mp-1185960,MgScAu2,-0.743946162499998,0.0,0.0,False,NM,3.1200000000000006e-05,225,full,False,3.1200000000000006e-05
mp-1100394,MgScB,-0.092182583055554,0.337134529166666,0.1575,False,NM,0.000732399999999,216,half,False,0.000732399999999
mp-977556,MgScCd2,-0.228566282499999,0.0,0.0,False,NM,2.499999999999999e-06,225,full,False,2.499999999999999e-06
mp-961665,MgScGa,-0.279399509166667,0.139297552499999,0.0554,False,NM,0.003152899999999,216,half,False,0.003152899999999
mp-977564,MgScHg2,-0.377060083750002,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1185957,MgScIr2,-0.7056134675000011,0.004180634144735,0.0,False,NM,1.1e-06,225,full,False,1.1e-06
mp-977566,MgScPd2,-0.831790764999999,0.0,0.0,False,NM,6e-06,225,full,False,6e-06
mp-1185958,MgScPt2,-1.05601506,0.0,0.0,False,NM,3e-07,225,full,False,3e-07
mp-866069,MgScRh2,-0.803388284999998,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-962071,MgScTl,0.255079955555553,0.382752605,0.0,False,NM,0.0015398,216,half,False,0.0015398
mp-1185961,MgScZn2,-0.307532452499999,0.0,0.0,False,NM,1.48e-05,225,full,False,1.48e-05
mp-866086,MgSiIr2,-0.5389448612499981,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-1017516,MgSiP2,0.287620386428571,0.6988827275,0.0,False,NM,0.0010823,225,full,False,0.0010823
mp-866087,MgSiRh2,-0.7484711662500001,0.0,0.0,False,NM,4.1e-06,225,full,False,4.1e-06
mp-5549,MgSnAu,-0.434026843333333,0.0,0.0,False,NM,4e-07,216,half,False,4e-07
mp-864906,MgSnIr2,-0.331300907499998,0.0,0.0,False,NM,3.9e-06,225,full,False,3.9e-06
mp-864883,MgSnPd2,-0.672182389999998,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-866073,MgSnRh2,-0.6325345399999991,0.0,0.0,False,NM,1.1e-05,225,full,False,1.1e-05
mp-1185980,MgSnRu2,-0.122905219999998,0.004328620029761,0.0,False,NM,0.0034969,225,full,False,0.0034969
mp-866075,MgTaIr2,-0.5456193755833331,0.0,0.0,False,NM,0.033456099999999,225,full,False,0.033456099999999
mp-866071,MgTaOs2,-0.17512255058333,0.0,0.0,False,NM,4.9000000000000005e-06,225,full,False,4.9000000000000005e-06
mp-866072,MgTaRh2,-0.5557907105833341,0.0,0.0,False,NM,2.2e-06,225,full,False,2.2e-06
mp-864903,MgTaRu2,-0.348921408083331,0.0,0.0,False,NM,3.8700000000000006e-05,225,full,False,3.8700000000000006e-05
mp-631335,MgTaZn,0.668751169222222,0.7395871590888891,0.0,False,NM,0.1174151,216,half,False,0.1174151
mp-1185975,MgTiCo2,-0.197108172083333,0.021323858749999,0.0,False,NM,3.799999999999998e-06,225,full,False,3.799999999999998e-06
mp-864908,MgTiIr2,-0.7674558595833321,0.0,0.0,False,NM,3e-07,225,full,False,3e-07
mp-864919,MgTiRh2,-0.7641694720833331,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-864902,MgTlRh2,-0.255620167083336,0.0,0.0,False,NM,3.4800000000000006e-05,225,full,False,3.4800000000000006e-05
mp-1185623,MgURu2,-0.199739206249999,0.018292870416665,0.0,True,FiM,1.453691399999999,225,full,True,1.453691399999999
mp-1185618,MgVRh2,-0.408425596249999,0.009542651249999,0.0,True,FM,0.964533,225,full,True,0.964533
mp-1185620,MgVRu2,-0.173042968749999,0.0,0.0,False,NM,0.0071086,225,full,False,0.0071086
mp-1185621,MgZn2Ir,-0.274693571249999,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1185617,MgZn2Pt,-0.446755641249999,0.016772005714284,0.0,False,NM,0.0007972,225,full,False,0.0007972
mp-1185619,MgZn2Rh,-0.332006191249999,0.003490302749999,0.0,False,NM,1e-07,225,full,False,1e-07
mp-11236,MgZnAg2,-0.152613897083332,0.0,0.0,False,NM,2.2000000000000003e-05,225,full,False,2.2000000000000003e-05
mp-864922,MgZnAu2,-0.416139728749996,0.0,0.0,False,NM,4e-06,225,full,False,4e-06
mp-1185615,MgZnNi2,-0.199294948749999,0.019069445381944,0.0,False,NM,0.0003206,225,full,False,0.0003206
mp-864923,MgZnPd2,-0.655365598749995,0.0,0.0,False,NM,1.2e-06,225,full,False,1.2e-06
mp-977547,MgZnRh2,-0.42482178875,0.0,0.0,False,NM,2.1e-06,225,full,False,2.1e-06
mp-864920,MgZrAu2,-0.59993698875,0.0,0.0,False,NM,7.299999999999999e-06,225,full,False,7.299999999999999e-06
mp-864921,MgZrIr2,-0.7444724137499971,0.0,0.0,False,NM,2.299999999999998e-06,225,full,False,2.299999999999998e-06
mp-1185624,MgZrNi2,-0.331953008749999,0.011208180625001,0.0,False,NM,6.75e-05,225,full,False,6.75e-05
mp-864907,MgZrPd2,-0.691977061249999,0.0,0.0,False,NM,8.9e-06,225,full,False,8.9e-06
mp-1185625,MgZrPt2,-0.952026491249999,0.0,0.0,False,NM,1.6e-06,225,full,False,1.6e-06
mp-864910,MgZrRh2,-0.786348676249999,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-1185622,MgZrZn2,-0.19886775625,0.02804667,0.0,False,NM,1e-07,225,full,False,1e-07
mp-13079,Mn2AlCo,-0.272630423965517,0.026833108534482,0.0,True,FiM,2.0003178,216,full,True,2.0003178
mp-864988,Mn2AlCr,-0.161058886465517,0.0,0.0,True,FiM,4.3145458,225,full,True,4.3145458
mp-864989,Mn2AlRe,-0.197732694590518,0.0,0.0,False,NM,2.92e-05,225,full,False,2.92e-05
mp-10895,Mn2AlV,-0.317624613965518,0.0,0.0,True,FiM,4.2228412,225,full,True,4.2228412
mp-864990,Mn2AlW,-0.215194671465516,0.0,0.0,True,FiM,1.0072506,225,full,True,1.0072506
mp-1017515,Mn2CoAs,-0.071581708340517,0.128373048017241,0.0,True,FM,4.0004775,216,full,True,4.0004775
mp-22289,Mn2CoGe,-0.150149415215517,0.012225218749999,0.0,True,FiM,3.0000195,216,full,True,3.0000195
mp-13085,Mn2CoSb,-0.002062143965517,0.12750657895474,0.0,True,FM,4.0,216,full,True,4.0
mp-13082,Mn2CoSi,-0.345258373965517,0.02406287125,0.0,True,FiM,2.9999044,216,full,True,2.9999044
mp-22465,Mn2CoSn,0.128677697284482,0.182810625150861,0.0,True,FM,7.3245644,216,full,True,7.3245644
mp-864955,Mn2CrCo,-0.042264301465516,0.0,0.0,True,FiM,5.0001611,225,full,True,5.0001611
mp-1185616,Mn2CrSi,-0.164173055991378,0.143966067543104,0.0,False,NM,0.020056499999999,225,full,False,0.020056499999999
mp-1065918,Mn2CuGe,0.137755707284482,0.2098952440625,0.0,True,FM,3.934521,216,full,True,3.934521
mp-999566,Mn2CuSb,0.132716110775863,0.294273419267241,0.0,True,FM,4.773776,216,full,True,4.773776
mp-20160,Mn2GaCo,-0.002558845840517,0.14761122676724,0.0,True,FM,6.9081243,216,full,True,6.9081243
mp-1206407,Mn2GaNi,-0.180178575711206,0.137410719030171,0.0,True,FM,7.341856,225,full,True,7.341856
mp-1221872,Mn2GaRh,-0.157464238340517,0.182515538534482,0.0,True,FM,6.73518,216,full,True,6.73518
mp-976082,Mn2GaW,0.02212211775862,0.158442728879311,0.0,True,FiM,0.9990005,225,full,True,0.9990005
mp-1221898,Mn2GeRu,-0.188874247715517,0.0,0.0,True,FiM,0.9151771,216,full,True,0.9151771
mp-22276,Mn2InCo,0.214481289367816,0.222707588958333,0.0,True,FM,7.9943685,216,full,True,7.9943685
mp-1185981,Mn2IrRh,-0.16910753646551,0.0,0.0,True,FM,8.1340832,225,full,True,8.1340832
mp-865011,Mn2NbAl,-0.256541261465518,0.0,0.0,True,FiM,1.9962826999999992,225,full,True,1.9962826999999992
mp-1185972,Mn2NbGa,-0.226331369427384,0.008682127890626,0.0,True,FiM,2.0020055,225,full,True,2.0020055
mp-1206364,Mn2NiSb,-0.119495010474139,0.213567548017241,0.0,True,FM,4.6604055,216,full,True,4.6604055
mp-1221821,Mn2NiSn,0.067113844784483,0.187431832016625,0.0,True,FM,3.994642299999999,216,full,True,3.994642299999999
mp-1185926,Mn2PdPt,-0.284900688965517,0.0,0.0,True,FM,9.2097234,225,full,True,9.2097234
mp-865032,Mn2PtRh,-0.281578073965516,0.0,0.0,True,FM,9.1403288,225,full,True,9.1403288
mp-999558,Mn2SiNi,-0.38401348176343,0.081615869227942,0.0,True,FM,3.876892,216,full,True,3.876892
mp-1014005,Mn2SiRh,-0.21753229692888,0.3316169275,0.0,True,FM,7.2410637,225,full,True,7.2410637
mp-999576,Mn2SiRu,-0.440152907241378,0.018106028807473,0.0,True,FiM,1.998527,216,full,True,1.998527
mp-999557,Mn2SnRu,0.049300554870686,0.169589086528212,0.0,True,FM,7.1484371,216,full,True,7.1484371
mp-22610,Mn2SnW,0.163921424784483,0.163921424784483,0.0,False,NM,0.000109499999999,225,full,False,0.000109499999999
mp-21235,Mn2VGa,-0.38250483224138,0.0,0.0,True,FiM,4.4149171,225,full,True,4.4149171
mp-865554,Mn2VGe,-0.277524035215515,0.0,0.0,True,FiM,1.0002615,225,full,True,1.0002615
mp-1206609,Mn2VIn,0.133180506896547,0.232250125517239,0.0,True,FiM,4.026682,225,full,True,4.026682
mp-865026,Mn2VSi,-0.457836000991379,0.0,0.0,True,FiM,1.000205,225,full,True,1.000205
mp-1206646,Mn2VSn,0.040932795646547,0.14000241426724,0.0,True,FiM,0.99199,225,full,True,0.99199
mp-1185976,MnAl2Tc,-0.316107403232759,0.019719858214287,0.0,True,FM,3.319499,225,full,True,3.319499
mp-5491,MnAlAu2,-0.247918254482758,0.0,0.0,True,FM,4.151378,225,full,True,4.151378
mp-3623,MnAlCo2,-0.356646874482758,0.0,0.0,True,FM,4.1265224,225,full,True,4.1265224
mp-3574,MnAlCu2,-0.130849419482758,0.040840364511494,0.0,True,FM,3.5015772,225,full,True,3.5015772
mp-1221620,MnAlFe2,-0.133765804482759,0.056904699999999,0.0,True,FM,6.9721748,216,full,True,6.9721748
mp-31185,MnAlFe2,-0.190670504482758,0.0,0.0,True,FiM,1.9997293999999992,225,full,True,6.9721748
mp-1221621,MnAlIr,-0.209027689310345,0.430290770689656,0.0,True,FM,3.983836,216,half,True,3.983836
mp-864950,MnAlIr2,-0.5906594619827561,0.0,0.0,True,FM,4.0661988,225,full,True,4.0661988
mp-4922,MnAlNi2,-0.404369411982758,0.0,0.0,True,FM,4.8484509,225,full,True,4.8484509
mp-864951,MnAlOs2,-0.261294584482758,0.0,0.0,True,FiM,2.1383335,225,full,True,2.1383335
mp-10891,MnAlPd2,-0.593034279482758,0.03033693926724,0.0,True,FM,4.0352245,225,full,True,4.0352245
mp-10893,MnAlPt2,-0.6880260594827581,0.006286891875,0.0,True,FM,4.106985,225,full,True,4.106985
mp-10894,MnAlRh2,-0.683740049482759,0.0,0.0,True,FM,4.3601136,225,full,True,4.3601136
mp-864980,MnAlRu2,-0.414138186982759,0.0,0.0,True,FiM,2.1546744,225,full,True,2.1546744
mp-631551,MnAlTc,0.45283255235632,0.750800328678161,0.0,True,FM,3.7666111,216,half,True,3.7666111
mp-1221624,MnAlV2,-0.155377079482758,0.100048229999996,0.0,True,FiM,1.998056,216,full,True,1.998056
mp-12559,MnAsPd2,-0.238381408857758,0.064813152499996,0.0,True,FM,4.1788836,225,full,True,4.1788836
mp-978261,MnBe2Co,-0.235634711982759,0.004891544008621,0.0,True,FM,3.0818405,225,full,True,3.0818405
mp-864943,MnBe2Ir,-0.452840554482757,0.0,0.0,True,FM,3.3819279,225,full,True,3.3819279
mp-864944,MnBe2Pt,-0.476433381982759,0.0,0.0,True,FM,3.5302834,225,full,True,3.5302834
mp-864945,MnBe2Rh,-0.414552101982758,0.0,0.0,True,FM,3.3721586,225,full,True,3.3721586
mp-1185985,MnBe2Ru,-0.225344529482758,0.02372113051724,0.0,True,FM,3.4236975,225,full,True,3.4236975
mp-1185986,MnBeIr2,-0.36191984073276,0.0,0.0,True,FM,3.1242003,225,full,True,3.1242003
mp-1185984,MnBeRu2,-0.114185958232758,0.012340230883621,0.0,True,FiM,1.9705214,225,full,True,1.9705214
mp-19850,MnCo2Ge,-0.249638640732759,0.0,0.0,True,FM,5.0221034,225,full,True,5.0221034
mp-5396,MnCo2Sb,-0.132216656982759,0.0,0.0,True,FM,6.0001644,225,full,True,6.0001644
mp-4492,MnCo2Si,-0.424367394482758,0.0,0.0,True,FM,5.0000746,225,full,True,5.0000746
mp-20840,MnCo2Sn,-0.108265855732759,0.0,0.0,True,FM,5.1724073,225,full,True,5.1724073
mp-1008876,MnCoS,-0.211969025143678,0.286228594952381,0.0,True,FM,3.9991223,216,half,True,3.9991223
mp-1221616,MnCoSb,0.256170344022988,0.428928641249998,0.0,True,FiM,3.219458099999999,216,half,True,3.219458099999999
mp-1221625,MnCoSb,0.148180990689655,0.320939287916665,0.0,True,FM,3.6784555,216,half,True,3.219458099999999
mp-1221866,MnCoSb,-0.153660003893678,0.019098293333332,0.0,True,FiM,28.1976776,216,half,True,3.219458099999999
mp-5318,MnCoSb,-0.126204628477009,0.04655366875,0.0,True,FiM,3.1140976,216,half,True,3.219458099999999
mp-570203,MnCoSb,-0.17275829722701,0.0,0.0,True,FM,35.8653329,225,half,True,3.219458099999999
mp-1008873,MnCoSe,-0.209525096758261,0.185985739999999,0.0,True,FM,3.999721,216,half,True,3.999721
mp-961696,MnCoSi,-0.177972692643678,0.257523189583333,0.0,True,FM,2.0037818,216,half,True,2.0037818
mp-1008874,MnCoTe,-0.2192231248659,0.035686802916664,0.0,True,FM,3.9989906,216,half,True,3.9989906
mp-631383,MnCrRe,0.7117488023563201,0.7117488023563211,0.0,True,FiM,3.4814672,216,half,True,3.4814672
mp-16320,MnCu2Sb,0.088070613879308,0.239864488749999,0.0,True,FM,3.9634071,225,full,True,3.9634071
mp-22221,MnCu2Sn,0.096833880517241,0.096833880517241,0.0,True,FM,3.9029962,225,full,True,3.9029962
